설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자
세계자동차박물관,매표소,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 중산간서로 1610,제주특별자치도 서귀포시 안덕면 상창리 2065-4,제주특별자치도,064-710-2352,33.282865,126.349618,2019-08-31
세계자동차박물관,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 중산간서로 1610,제주특별자치도 서귀포시 안덕면 상창리 2065-4,제주특별자치도,064-710-2352,33.282865,126.349618,2019-08-31
세계자동차박물관,건물외벽 옥상,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 중산간서로 1610,제주특별자치도 서귀포시 안덕면 상창리 2065-4,제주특별자치도,064-710-2352,33.2831948,126.350018,2019-08-31
소인국테마파크,매표소,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 중산간서로 1878,제주특별자치도 서귀포시 안덕면 서광리 725,제주특별자치도,064-710-2352,33.290437,126.322602,2019-08-31
소인국테마파크,건물외벽 동,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 중산간서로 1878,제주특별자치도 서귀포시 안덕면 서광리 725,제주특별자치도,064-710-2352,33.290437,126.322602,2019-08-31
소인국테마파크,건물외벽 서,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 중산간서로 1878,제주특별자치도 서귀포시 안덕면 서광리 725,제주특별자치도,064-710-2352,33.290437,126.322602,2019-08-31
이상한나라의 앨리스,매표소,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 중산간서로 1881,제주특별자치도 서귀포시 안덕면 서광리 717-3,제주특별자치도,064-710-2352,33.288957,126.321873,2019-08-31
제주서커스월드,매표소,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 동광로 214,제주특별자치도 서귀포시 안덕면 동광리 886,제주특별자치도,064-710-2352,33.314422,126.344937,2019-08-31
제주서커스월드,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 동광로 214,제주특별자치도 서귀포시 안덕면 동광리 886,제주특별자치도,064-710-2352,33.314422,126.344937,2019-08-31
제주조각공원,매표소,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 일주서로 1836,제주특별자치도 서귀포시 안덕면 덕수리 산 27,제주특별자치도,064-710-2352,33.254792,126.322966,2019-08-31
제주조각공원,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 일주서로 1836,제주특별자치도 서귀포시 안덕면 덕수리 산 27,제주특별자치도,064-710-2352,33.254792,126.322966,2019-08-31
카멜리아힐,매표소,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 병악로 166,제주특별자치도 서귀포시 안덕면 상창리 271,제주특별자치도,064-710-2352,33.289146,126.3684044,2019-08-31
카멜리아힐,화장실 CCTV 폴대,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 병악로 166,제주특별자치도 서귀포시 안덕면 상창리 271,제주특별자치도,064-710-2352,33.289146,126.3684044,2019-08-31
토이파크,매표소,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 동광로 267-7,제주특별자치도 서귀포시 안덕면 동광리 383,제주특별자치도,064-710-2352,33.319099,126.345731,2019-08-31
토이파크,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 동광로 267-7,제주특별자치도 서귀포시 안덕면 동광리 383,제주특별자치도,064-710-2352,33.319099,126.345731,2019-08-31
다이나믹메이즈,매표소홀,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 번영로 2644,제주특별자치도 서귀포시 표선면 성읍리 2381,제주특별자치도,064-710-2352,33.399144,126.7851936,2019-08-31
다이나믹메이즈,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 번영로 2644,제주특별자치도 서귀포시 표선면 성읍리 2381,제주특별자치도,064-710-2352,33.399144,126.7851936,2019-08-31
세계술박물관,매표소,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 한마음초등로 431,제주특별자치도 서귀포시 표선면 하천리 1814-1,제주특별자치도,064-710-2352,33.353973,126.817669,2019-08-31
세계술박물관,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 한마음초등로 431,제주특별자치도 서귀포시 표선면 하천리 1814-1,제주특별자치도,064-710-2352,33.353973,126.817669,2019-08-31
자연사랑갤러리,매표소홀,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Jul-17,제주특별자치도 서귀포시 표선면 가시로613번길 46,제주특별자치도 서귀포시 표선면 가시리 1924,제주특별자치도,064-710-2352,33.355484,126.771484,2019-08-31
자연사랑갤러리,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Jul-17,제주특별자치도 서귀포시 표선면 가시로613번길 46,제주특별자치도 서귀포시 표선면 가시리 1924,제주특별자치도,064-710-2352,33.355484,126.771484,2019-08-31
제주민속촌,매표소,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 민속해안로 631-34,제주특별자치도 서귀포시 표선면 표선리 40-1,제주특별자치도,064-710-2352,33.322357,126.841486,2019-08-31
제주민속촌,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 민속해안로 631-34,제주특별자치도 서귀포시 표선면 표선리 40-1,제주특별자치도,064-710-2352,33.322357,126.841486,2019-08-31
제주조랑말타운,매표소홀,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 번영로 2486,제주특별자치도 서귀포시 표선면 성읍리 2867,제주특별자치도,064-710-2352,33.407876,126.772627,2019-08-31
제주조랑말타운,승마대기소 건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 번영로 2486,제주특별자치도 서귀포시 표선면 성읍리 2867,제주특별자치도,064-710-2352,33.407876,126.772627,2019-08-31
제주허브동산,매표소,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 돈오름로 170,제주특별자치도 서귀포시 표선면 표선리 2608,제주특별자치도,064-710-2352,33.329862,126.814853,2019-08-31
제주허브동산,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 돈오름로 170,제주특별자치도 서귀포시 표선면 표선리 2608,제주특별자치도,064-710-2352,33.329862,126.814853,2019-08-31
포니벨리,매표소 홀,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 번영로 2564-21,제주특별자치도 서귀포시 표선면 성읍리 2684,제주특별자치도,064-710-2352,33.402573,126.778494,2019-08-31
포니벨리,건물 옥상,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선면 번영로 2564-21,제주특별자치도 서귀포시 표선면 성읍리 2684,제주특별자치도,064-710-2352,33.402573,126.778494,2019-08-31
화순 곶자왈 생태탐방관광,IP 주,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 화순리 2045,,제주특별자치도,064-710-2352,33.264635,126.33123,2019-08-31
화순 곶자왈 생태탐방관광,화장실 외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 화순리 2045,,제주특별자치도,064-710-2352,33.264635,126.33123,2019-08-31
7코스,KT전주,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 강정동 2639-11,,제주특별자치도,064-710-2352,33.234123,126.487947,2019-08-31
7-1코스,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 316-1,,제주특별자치도,064-710-2352,33.247419,126.558729,2019-08-31
5코스,올레안내소 내,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 남원읍 남원리 91-6,,제주특별자치도,064-710-2352,33.277846,126.719845,2019-08-31
5코스,건물외벽,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 남원읍 남원리 91-6,,제주특별자치도,064-710-2352,33.277846,126.719845,2019-08-31
11코스,올레안내소 내,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 대정읍 하모리 2140,,제주특별자치도,064-710-2352,33.218678,126.252894,2019-08-31
8코스,건물외벽 동,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 중문동 2768-1,,제주특별자치도,064-710-2352,33.237952,126.42639,2019-08-31
8코스,건물외벽 서,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 중문동 2768-1,,제주특별자치도,064-710-2352,33.237952,126.42639,2019-08-31
1코스,건물 옥상 서,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 성산읍 시흥리 12-64,,제주특별자치도,064-710-2352,33.477997,126.908349,2019-08-31
1코스,건물 옥상 북,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 성산읍 시흥리 12-64,,제주특별자치도,064-710-2352,33.477997,126.908349,2019-08-31
1코스,충전기 옆 IP주,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Jun-19,제주특별자치도 서귀포시 성산읍 시흥리 2665-1,,제주특별자치도,064-710-2352,33.474593,126.885948,2019-08-31
1코스,안내소 실내,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Jun-19,제주특별자치도 서귀포시 성산읍 시흥리 2665-1,,제주특별자치도,064-710-2352,33.474634,126.885953,2019-08-31
2코스,가로등 동,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 성산읍 고성리 1421-1,,제주특별자치도,064-710-2352,33.44964,126.90863,2019-08-31
2코스,가로등 서,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 성산읍 고성리 1421-1,,제주특별자치도,064-710-2352,33.44964,126.90863,2019-08-31
9코스,화장실 외벽 동,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 감산리 982-1,,제주특별자치도,064-710-2352,33.237436,126.361582,2019-08-31
9코스,화장실 외벽 서,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 안덕면 감산리 982-1,,제주특별자치도,064-710-2352,33.237436,126.361582,2019-08-31
4코스,KT전주,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 표선읍 표선리 40-34,,제주특별자치도,064-710-2352,33.325172,126.842788,2019-08-31
서귀포시외버스터미널,매표소,제주특별자치도,서귀포시,교통시설,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 일주동로 9217,제주특별자치도 서귀포시 법환동 843,제주특별자치도,064-710-2352,33.248867,126.5082192,2019-08-31
서귀포시외버스터미널,건물외벽 1번출구,제주특별자치도,서귀포시,교통시설,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 일주동로 9217,제주특별자치도 서귀포시 법환동 843,제주특별자치도,064-710-2352,33.248867,126.5082192,2019-08-31
솔동산 문화의 거리,단속CCTV 폴대 1,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 573-11,,제주특별자치도,064-710-2352,33.244669,126.564645,2019-08-31
솔동산 문화의 거리,단속CCTV 폴대 2,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 573-11,,제주특별자치도,064-710-2352,33.244669,126.564645,2019-08-31
솔동산 문화의 거리,방범CCTV 폴대 1,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 700-4,,제주특별자치도,064-710-2352,33.241969,126.563098,2019-08-31
솔동산 문화의 거리,방범CCTV 폴대 2,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 700-4,,제주특별자치도,064-710-2352,33.241969,126.563098,2019-08-31
이중섭거리,CCTV 폴대 1,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 523-2,,제주특별자치도,064-710-2352,33.245962,126.563879,2019-08-31
이중섭거리,CCTV 폴대 2,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 523-2,,제주특별자치도,064-710-2352,33.245962,126.563879,2019-08-31
이중섭거리,IP 주,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 523-2,,제주특별자치도,064-710-2352,33.245962,126.563879,2019-08-31
칠십리 음식 특화거리,CCTV 폴대 1-1,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 20-1,,제주특별자치도,064-710-2352,33.242373,126.567475,2019-08-31
칠십리 음식 특화거리,CCTV 폴대 1-2,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 20-1,,제주특별자치도,064-710-2352,33.242373,126.567475,2019-08-31
칠십리 음식 특화거리,CCTV 폴대1-3,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 20-1,,제주특별자치도,064-710-2352,33.242373,126.567475,2019-08-31
칠십리 음식 특화거리,CCTV 폴대 2-1,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 70-4,,제주특별자치도,064-710-2352,33.243868,126.569025,2019-08-31
칠십리 음식 특화거리,CCTV 폴대 2-2,제주특별자치도,서귀포시,관광,KT,Jeju Free WiFI,Aug-17,제주특별자치도 서귀포시 서귀동 70-4,,제주특별자치도,064-710-2352,33.243868,126.569025,2019-08-31
